id,created_at,updated_at,nome_estabelecimento,nicho,endereco,bairro,cidade,localizacao,site,contato_nome,numero_contato,numero_decisor,nome_decisor,is_mesmo_contato_decisor,status,follow_up,agente_ia_ativo,humor,resumo_conversa,mensagem_enviada,bloqueado,motivo_bloqueio,data_primeiro_contato,data_ultima_interacao,etapa_funil,remote_jid,whatsapp_message_id
4b508875-92d2-4e71-95e4-09ebae70a246,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Litoral express","Serviço de entregas expresso","R. Celi Alves da Silva, 279 - Adalberto Simao Nader, Guarapari - ES, 29214-280, Brasil","Adalberto Simao Nader",Guarapari,https://www.google.com/maps/search/?api=1&query=Litoral%20express&query_place_id=ChIJX3rjklNXuAARZdht4d_Xf9E,,,5527996658303,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996658303@s.whatsapp.net,
74bd38df-1180-4615-86b9-28adcb1ea2ce,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Mudanças Guarapari - Mudança em Guarapari, Frete em Guarapari e transporte de veículos","Empresa de remessas","Av. Dr. Tancredo Almeida Neves, 2 - Praia do Morro, Guarapari - ES, 29216-570, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Mudan%C3%A7as%20Guarapari%20-%20Mudan%C3%A7a%20em%20Guarapari%2C%20Frete%20em%20Guarapari%20e%20transporte%20de%20ve%C3%ADculos&query_place_id=ChIJgWpmrwZXuAARank3xbJ72to,https://www.mudancasguarapari.com.br/,,552733615670,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733615670@s.whatsapp.net,
aa2bf1f6-efcf-4858-9431-200c5e9745d8,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","HARAS TRANSPORTES","Empresa de transporte rodoviário","Av. Praiana - Praia do Morro, Guarapari - ES, 29216-090, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=HARAS%20TRANSPORTES&query_place_id=ChIJcRrRH1dXuAAR86tLRTKMSmg,,,5527998217914,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998217914@s.whatsapp.net,
a0a1d765-1e3b-4831-96c1-ce8f65d09955,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Amorim Terceirizada","Serviço de logística","R. F - Tucum, Cariacica - ES, 29152-397, Brasil",Tucum,Cariacica,https://www.google.com/maps/search/?api=1&query=Amorim%20Terceirizada&query_place_id=ChIJbzUGvEY9uAAR4EeAh_XCDV4,,,5527996234276,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996234276@s.whatsapp.net,
9a4a1df7-c13a-451b-879f-ec2b2cc0e814,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Centro de Distribuição | Magazin Grande Rio","Serviço de distribuição","R. Nápoli - Praia do Morro, Guarapari - ES, 29216-650, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Distribui%C3%A7%C3%A3o%20%7C%20Magazin%20Grande%20Rio&query_place_id=ChIJ5TIeUNpXuAARWeZ9Qnk_JFA,,,552732627042,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732627042@s.whatsapp.net,
a514c351-b535-49ca-962f-269ad8a90182,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Rique Biker log","Serviço de entrega","R. Joaquim Augusto Ribeiro de Castro - Centro, Guarapari - ES, 29200-160, Brasil",Centro,Guarapari,https://www.google.com/maps/search/?api=1&query=Rique%20Biker%20log&query_place_id=ChIJUeM95TFXuAARAEqphwH5Q_k,,,5527988272346,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527988272346@s.whatsapp.net,
855fd4cb-1bee-4c7d-b8b6-78a8cd785e89,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Salles Representações Atacadista. 30.000 itens","Serviço de distribuição","Av Mar do Norte 18 Casa - Praia do Morro, Guarapari - ES, 29216-580, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Salles%20Representa%C3%A7%C3%B5es%20Atacadista.%2030.000%20itens&query_place_id=ChIJK1S1-8dXuAARef5yL8QmK4M,http://www.repor.com.br/,,5527999306823,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999306823@s.whatsapp.net,
b7bc9e2e-8871-47f4-8596-f1023bc0c8bd,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","FURLAN VEICULOS LTDA",Concessionária,"Av. Padre José de Anchieta, 58 - Praia do Morro, Guarapari - ES, 29216-005, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=FURLAN%20VEICULOS%20LTDA&query_place_id=ChIJaXWjC9RXuAARbw12j44FzYU,https://furlanveiculos.com.br/,,5527981166342,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527981166342@s.whatsapp.net,
b9eb50af-b611-4498-9928-b7d80e4f0752,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Brasaveiro Brasil Importação e Exportação","Empresa de importação e exportação","Av. Pedro Ramos, 171 - Parque da Areia Preta, Guarapari - ES, 29200-430, Brasil","Parque da Areia Preta",Guarapari,https://www.google.com/maps/search/?api=1&query=Brasaveiro%20Brasil%20Importa%C3%A7%C3%A3o%20e%20Exporta%C3%A7%C3%A3o&query_place_id=ChIJN9O8OLpXuAARY00ZwBRKMSU,,,552732611248,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732611248@s.whatsapp.net,
6b5a6992-204b-4642-855e-0fb9037a3f2a,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Brito Fretes e Mudanças",Mudanças,"R. Lambarí, n° 40 - Praia do Morro, Guarapari - ES, 29216-270, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Brito%20Fretes%20e%20Mudan%C3%A7as&query_place_id=ChIJc-zrZetXuAARshhdsdHB3SM,,,5527999175017,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999175017@s.whatsapp.net,
5916241d-77a3-40b0-b5a1-a41cf0191163,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Light Brasil","Escritório da empresa","Av. Mar do Norte, 83 - Praia do Morro, Guarapari - ES, 29216-210, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Light%20Brasil&query_place_id=ChIJ6-Z7PABXuAARDNaKGy2pC60,https://light-brasil.com/,,5527996160553,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996160553@s.whatsapp.net,
69e6c47c-8446-4bdc-bfc7-ab13dbd09587,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00",Assim&Assado-Guarapari,nan,"R. Batista Gotardo, 235 - Muquiçaba, Guarapari - ES, 29215-260, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Assim%26Assado-Guarapari&query_place_id=ChIJ2SIn83hXuAARCdhfT2hG_T4,https://instagram.com/espetinhoassimassado2023?igshid=ZDdkNTZiNTM=,,5527998095618,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998095618@s.whatsapp.net,
6a4c3498-1d32-422d-8e99-373c3a9aa3a5,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Celerity Supplies LTDA","Serviço de distribuição","Av. Mar do Norte, 83 - Praia do Morro, Guarapari - ES, 29216-210, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Celerity%20Supplies%20LTDA&query_place_id=ChIJtzdj-cZXuAAR5-8wFP_OJtI,http://www.celeritysupplies.com/,,5527995100198,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527995100198@s.whatsapp.net,
d428b10c-2490-4f21-8a6a-d83b72105fd2,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","JRK Fretes e Móveis Usados","Serviço de transporte e armazenamento de móveis","Av. Munir Abud, 803 - Aeroporto, Guarapari - ES, 29216-045, Brasil",Aeroporto,Guarapari,https://www.google.com/maps/search/?api=1&query=JRK%20Fretes%20e%20M%C3%B3veis%20Usados&query_place_id=ChIJOWhyTkVXuAARHyFN_8QUBj0,,,5527996516106,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996516106@s.whatsapp.net,
cbb11703-d323-418e-8f02-8b932cd75800,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Uma Yá ( Guarapari ES)",nan,"R. Mathias Coutinho Junior - Itapebussu, Guarapari - ES, 29210-160, Brasil",Itapebussu,Guarapari,"https://www.google.com/maps/search/?api=1&query=Uma%20Y%C3%A1%20(%20Guarapari%20ES)&query_place_id=ChIJQ99nlWFXuAARwQorSj0oZiM",https://www.ifood.com.br/delivery/guarapari-es/uma-ya-itapebussu/a884815a-ea53-45c2-9ff7-1a2402a3ac9d,,5527995205292,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527995205292@s.whatsapp.net,
6fa38a95-e3d9-4f3f-83a5-b8b6cc333550,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","DISTRIBUIDORA DE BEBIDAS SETIBA","Serviço de distribuição","Av. Núbia Ferreira Alves - Praia de Una, Guarapari - ES, 29222-300, Brasil","Praia de Una",Guarapari,https://www.google.com/maps/search/?api=1&query=DISTRIBUIDORA%20DE%20BEBIDAS%20SETIBA&query_place_id=ChIJq-RglS5auAAR_Mn1ptsBXxY,,,5527996581128,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996581128@s.whatsapp.net,
c3c22cc9-8c98-49d6-ae55-a3e2e4306b0d,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Sedução Agropecuária Importação e Exportação","Empresa de importação e exportação","Rod. Campos-Vitória, 1226 - Guarapari, ES, Brasil",Guarapari,Guarapari,https://www.google.com/maps/search/?api=1&query=Sedu%C3%A7%C3%A3o%20Agropecu%C3%A1ria%20Importa%C3%A7%C3%A3o%20e%20Exporta%C3%A7%C3%A3o&query_place_id=ChIJyQdhnJVWuAARDKLTYPiPVhY,,,552732613400,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732613400@s.whatsapp.net,
011a7bea-4bb6-4179-b8e3-0df4bcf82b6d,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","s.simões distribuidora","Fornecedor de bebidas","Av. Atlântica, 1372 - Praia do Morro, Guarapari - ES, 29216-100, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=s.sim%C3%B5es%20distribuidora&query_place_id=ChIJ9_XxrXNXuAARF7UCXF_yCNI,,,552732614543,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732614543@s.whatsapp.net,
169c9997-69c1-4a36-b42a-fff39f2b9331,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Mudanças Paes Leme",Mudanças,"R. Esmeraldo de Oliveira Coutinho, 42 - Praia do Morro, Guarapari - ES, 29216-780, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Mudan%C3%A7as%20Paes%20Leme&query_place_id=ChIJ2RnVjNtXuAARCeoxQYy9fDs,,,5527988830167,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527988830167@s.whatsapp.net,
c4d71c77-bfdf-44e9-a5ee-631485e603e5,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Distribuidora de Bebidas Cominotti e Baptista","Fornecedor de bebidas","R. Joaquim Fonseca - Muquiçaba, Guarapari - ES, 29215-060, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Distribuidora%20de%20Bebidas%20Cominotti%20e%20Baptista&query_place_id=ChIJJTBJs5RXuAAR400vqGIN2JI,,,5527997242354,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997242354@s.whatsapp.net,
d241fe1b-35a6-41f7-8973-f0680bbe34b9,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","REFINE - Oficina Especializada","Pintura automotiva","Av. Governador Jones, Rod. Jones dos Santos Neves, 1061 - Fatima Cidade Jardim, Guarapari - ES, 29212-001, Brasil","Fatima Cidade Jardim",Guarapari,https://www.google.com/maps/search/?api=1&query=REFINE%20-%20Oficina%20Especializada&query_place_id=ChIJs7qULCJXuAARSr2d-taTgDU,,,5527999973390,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999973390@s.whatsapp.net,
037c01c4-708a-499b-ad48-715d533451f9,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Toretto's Centro Automotivo","Mecânica para carros","Av. Padre José de Anchieta, 187 - Praia do Morro, Guarapari - ES, 29216-705, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Toretto's%20Centro%20Automotivo&query_place_id=ChIJqxJBsnRXuAARy6zS3GmOLCI,,,552730308080,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552730308080@s.whatsapp.net,
4b84c6a9-99da-4cd8-a0d9-db37113cf15e,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","LOPES REPARADORA AUTOMOTIVA GUARAPARI","Oficina mecânica","R. Joaquim Fonseca, 07 - Itapebussu, Guarapari - ES, 29210-230, Brasil",Itapebussu,Guarapari,https://www.google.com/maps/search/?api=1&query=LOPES%20REPARADORA%20AUTOMOTIVA%20GUARAPARI&query_place_id=ChIJ4x0nJsVXuAARZ_qrfJnlWWk,https://www.instagram.com/lopes_reparadora/,,552732625175,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732625175@s.whatsapp.net,
6cc84220-d616-42fc-a7d4-0faf2fd40f2d,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Suprema - Auto Peças e Serviços | Mecânica em Geral","Oficina mecânica","Av. Padre José de Anchieta, 1833 - Praia do Morro, Guarapari - ES, 29216-760, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Suprema%20-%20Auto%20Pe%C3%A7as%20e%20Servi%C3%A7os%20%7C%20Mec%C3%A2nica%20em%20Geral&query_place_id=ChIJPRX5aqZXuAAR_UNJ7uK-_l8,,,5527997528797,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997528797@s.whatsapp.net,
3951389a-513b-4dc8-bacb-ec605cb904f6,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","4 Pistas Auto Center Guarapari - ES","Oficina mecânica","Av. Governador, Rod. Jones dos Santos Neves, 3285 - Muquiçaba, Guarapari - ES, 29215-002, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=4%20Pistas%20Auto%20Center%20Guarapari%20-%20ES&query_place_id=ChIJaTdV1bpXuAARD3XJ7mLIi6M,http://www.4pistas.com.br/,,552731617700,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552731617700@s.whatsapp.net,
7ff0349b-a659-4705-90d5-4ec92064b909,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Toretto's guincho 24hs","Serviço de reboque","Av. Padre José de Anchieta - Praia do morro, Guarapari - ES, 29216-005, Brasil","Praia do morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Toretto's%20guincho%2024hs&query_place_id=ChIJawfws6VXuAARDTHJmtxDEzI,https://torettosguincho24hrs.my.canva.site/guincho-e-reboque-guarapari,,5527996282122,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996282122@s.whatsapp.net,
f965ffa1-8610-4fcf-afd2-a230c8cd9d7e,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","AP Veículos | Compra - Venda - Troca - Financiamento",Concessionária,"Av. José Alcântara Bourguignon - Muquiçaba, Guarapari - ES, 29215-450, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=AP%20Ve%C3%ADculos%20%7C%20Compra%20-%20Venda%20-%20Troca%20-%20Financiamento&query_place_id=ChIJLb4qBARXuAARTiUo2ST6YcY,,,5527998447552,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998447552@s.whatsapp.net,
57988234-ae62-430c-9eb4-8974e03b0aa5,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Jadecar Veículos","Concessionária de veículos motorizados","Loja Jadecar Veículos - Av. Paris, 748 - Praia do Morro, Guarapari - ES, 29216-570, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Jadecar%20Ve%C3%ADculos&query_place_id=ChIJsfvm9B5XuAARE7jj9HpbAgc,https://www.instagram.com/jadecarveiculos/,,5527998802024,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998802024@s.whatsapp.net,
c3f82965-d9c4-4b61-aa0c-c2f445f63ed7,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Conquista Veiculos LTDA","Revendedora de carros usados","Av. Padre José de Anchieta, 3434 - Aeroporto, Guarapari - ES, 29216-705, Brasil",Aeroporto,Guarapari,https://www.google.com/maps/search/?api=1&query=Conquista%20Veiculos%20LTDA&query_place_id=ChIJCVO5IR9XuAARfBU6dfGvXX0,,,5527997439017,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997439017@s.whatsapp.net,
07f406f6-deab-4f4f-a7be-e9780d315d32,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Stop Veículos","Revendedora de carros usados","Rod. Jones dos Santos Neves, 1124 - Muquiçaba, Guarapari - ES, 29215-002, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Stop%20Ve%C3%ADculos&query_place_id=ChIJaTdV1bpXuAARD_sg73PAt10,,,552733623258,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733623258@s.whatsapp.net,
ec51a5c8-740c-4d4f-b5c6-e572a8104508,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Tom Car - Veículos e Caminhões","Concessionária de caminhões","R. Pedro Machado, 18 - Nossa Sra. da Conceicao, Guarapari - ES, 29213-120, Brasil","Nossa Senhora da Conceicao",Guarapari,https://www.google.com/maps/search/?api=1&query=Tom%20Car%20-%20Ve%C3%ADculos%20e%20Caminh%C3%B5es&query_place_id=ChIJjY5iFv9XuAARA6lC5o7-K_U,,,5527992223074,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527992223074@s.whatsapp.net,
2128c7b6-8416-4aa4-b6b4-b872eaf77c01,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00",CONTAUTO,"Agente comercial de carros","AV. GOV. JONES DOS SANTOS NEVES, 3167, Guarapari - ES, 29215-002, Brasil","Sol Nascente",Guarapari,https://www.google.com/maps/search/?api=1&query=CONTAUTO&query_place_id=ChIJ48NLuQZXuAARYOYKNultSsI,,,552732216000,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732216000@s.whatsapp.net,
ec51b95d-b702-4f44-a6ff-db09eff7e067,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Vieira Veículos","Revendedora de carros usados","Rod. Jones dos Santos Neves - Muquiçaba, Guarapari - ES, 29215-002, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Vieira%20Ve%C3%ADculos&query_place_id=ChIJx0GXSxJXuAARF1GLNHoj640,https://www.instagram.com/vieira.veiculoos?igsh=N2VkcG85OXc1eGVu,,5527996927498,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996927498@s.whatsapp.net,
cd2ad41c-999b-40e5-9892-60c11be60200,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Auto Select","Revendedora de carros usados","Avenida Governador - Rod. Jones dos Santos Neves, 1642 - São José, Guarapari - ES, 29211-001, Brasil","São José",Guarapari,https://www.google.com/maps/search/?api=1&query=Auto%20Select&query_place_id=ChIJS2Kp-cZXuAARmel5OtGzbh8,https://instagram.com/autoselectfc?utm_medium=copy_link,,5527998081642,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998081642@s.whatsapp.net,
725e0494-da81-4853-be32-ae1651a9273b,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Moto Litoral","Concessionária de motocicletas","Av. João Ricardo Haddad, 165 - Muquiçaba, Guarapari - ES, 29215-445, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Moto%20Litoral&query_place_id=ChIJfSydM-dWuAARUlXXy2h9R7A,http://www.motolitoral.com.br/,,552733617400,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733617400@s.whatsapp.net,
4d577015-4c46-447e-a187-3c2fd532fb8b,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Amaral e Oliveira LTDA","Revendedora de carros usados","R. Minas Gerais, 220 - Bela Vista, Guarapari - ES, 29213-140, Brasil","Bela Vista",Guarapari,https://www.google.com/maps/search/?api=1&query=Amaral%20e%20Oliveira%20LTDA&query_place_id=ChIJa1bXZx1XuAAR-oh5NfmtDWs,,,5527998293071,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998293071@s.whatsapp.net,
2d79c0c6-821d-46fe-9469-aa0d30570124,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Hupp Automóveis",Concessionária,"Av. Padre José de Anchieta - Jardim Santa Rosa, Guarapari - ES, 29217-360, Brasil","Jardim Santa Rosa",Guarapari,https://www.google.com/maps/search/?api=1&query=Hupp%20Autom%C3%B3veis&query_place_id=ChIJ6830QABXuAARp8pVkRabfYM,,,5527998039123,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998039123@s.whatsapp.net,
90bdb982-c8c0-4c21-8600-de4b29afacaa,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Duarte Veículos | Compra - Vende - Troca - Financia","Revendedora de carros usados","Av. Padre José de Anchieta, 827 - Aeroporto, Guarapari - ES, 29216-705, Brasil",Aeroporto,Guarapari,https://www.google.com/maps/search/?api=1&query=Duarte%20Ve%C3%ADculos%20%7C%20Compra%20-%20Vende%20-%20Troca%20-%20Financia&query_place_id=ChIJveepCLxXuAAR6ifSuhST8JI,https://duarteveiculos.com/,,552733612526,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733612526@s.whatsapp.net,
c70360b6-26c9-4afd-8413-fb1874386c3f,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Yamaha Motomax Guarapari","Concessionária de motocicletas","Av. Padre José de Anchieta, 614 - Praia do Morro, Guarapari - ES, 29216-005, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Yamaha%20Motomax%20Guarapari&query_place_id=ChIJL3yMu6VXuAAR-wqn3fII-Dg,https://yamahamotomax.com.br/,,552733620313,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733620313@s.whatsapp.net,
40a482b4-445f-4303-acbe-639385d16e08,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Dri Car Veiculos","Revendedora de carros usados","R. Santo Antônio, 93 - Muquiçaba, Guarapari - ES, 29215-030, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Dri%20Car%20Veiculos&query_place_id=ChIJ3-NrSqRXuAARrzxSLkeOxiE,,,552732610782,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732610782@s.whatsapp.net,
aca3dfd7-ba9d-4495-813c-39057ab0b2bb,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Vitrine do Carro - Veiculos Seminovos - Guarapari","Revendedora de carros usados","Av. João Ricardo Haddad, 75 - Muquiçaba, Guarapari - ES, 29215-445, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Vitrine%20do%20Carro%20-%20Veiculos%20Seminovos%20-%20Guarapari&query_place_id=ChIJG_6xGKxhvAAR255iOUTRt7k,https://www.vitrinedocarro.com/Veiculos,,5527999980027,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999980027@s.whatsapp.net,
e0551d13-fe52-4120-ad1e-5ce548307025,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Auto Elite soluções Automotivas","Oficina mecânica","R. Ladeira das Flores - Sol Nascente, Guarapari - ES, 29210-505, Brasil","Sol Nascente",Guarapari,https://www.google.com/maps/search/?api=1&query=Auto%20Elite%20solu%C3%A7%C3%B5es%20Automotivas&query_place_id=ChIJXcUu2RhXuAAReDtDexYwAXs,,,5527996650532,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527996650532@s.whatsapp.net,
d98228cf-49b2-4eb9-9572-3c9fbd8f1ecd,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Mecânica Sodré | Mecânica - Elétrica - Suspensão - Freios - Escapamento","Mecânica para carros","R. Veneza, 51 - Praia do Morro, Guarapari - ES, 29216-310, Brasil","Praia do Morro",Guarapari,https://www.google.com/maps/search/?api=1&query=Mec%C3%A2nica%20Sodr%C3%A9%20%7C%20Mec%C3%A2nica%20-%20El%C3%A9trica%20-%20Suspens%C3%A3o%20-%20Freios%20-%20Escapamento&query_place_id=ChIJOxrCGWxXuAARv5Goye-n2ac,,,5527998166262,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998166262@s.whatsapp.net,
98dac84c-0189-4001-a3f5-d1ef1be7427d,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Garage 910 Reparação Automotiva | Pintura - Lanternagem - Polimento - Recuperação de Para-choques em Geral","Oficina mecânica","R. Dalva de Jesus Meriguetti - Itapebussu, Guarapari - ES, 29210-280, Brasil",Itapebussu,Guarapari,https://www.google.com/maps/search/?api=1&query=Garage%20910%20Repara%C3%A7%C3%A3o%20Automotiva%20%7C%20Pintura%20-%20Lanternagem%20-%20Polimento%20-%20Recupera%C3%A7%C3%A3o%20de%20Para-choques%20em%20Geral&query_place_id=ChIJQWpqTGdXuAARECJU6GcT-hI,https://www.facebook.com/Garage910OFICIAL/,,5527997558781,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997558781@s.whatsapp.net,
3544e0b3-b953-4075-b441-50f02841583b,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Campeão Comércio e Indústria de Café Ltda","Empresa de importação e exportação","Rod. Jones dos Santos Neves, 284 - Muquiçaba, Guarapari - ES, 29215-002, Brasil",Muquiçaba,Guarapari,https://www.google.com/maps/search/?api=1&query=Campe%C3%A3o%20Com%C3%A9rcio%20e%20Ind%C3%BAstria%20de%20Caf%C3%A9%20Ltda&query_place_id=ChIJaTdV1bpXuAARU-R4vbqWKaM,,,552733628070,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733628070@s.whatsapp.net,
4704e81e-2773-4f23-954a-bcb7320e6c48,"2026-01-23 19:01:25.754945+00","2026-01-25 12:19:04.205907+00","Motoboy Express","Serviço de entregas expresso","R. do Sol - Santa Mônica, Guarapari - ES, Brasil","Santa Mônica",Guarapari,https://www.google.com/maps/search/?api=1&query=Motoboy%20Express&query_place_id=ChIJSydWoRVauAARXCb9gN2LHVQ,,,5527998878624,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998878624@s.whatsapp.net,
